X,Y,xG,shotType,bodyPart,situation,playerReceivedBall,goal
,0.4043690155449842,0.11934591999466589,Open Play,Right Foot,Inside Box,Pass,0
0.6711639593615826,,0.13583866602748165,Set Piece,Head,Inside Box,,0
0.11201379397338751,0.0508979275580656,0.020439290992684128,Open Play,,Outside Box,Pass,0
0.469333271936894,,,Open Play,Left Foot,Outside Box,Pass,0
0.51072899818159,0.19190101850076532,0.06057192259271581,Set Piece,Head,Inside Box,Cross,0
0.8285021241086913,0.7506424084221979,0.2995891655458159,,Right Foot,Inside Box,Pass,1
0.5018788003797781,0.2310094875346164,0.0806949238721977,Open Play,Left Foot,Outside Box,Pass,
0.6714698005758759,0.42124993500105595,,Open Play,Right Foot,Inside Box,Pass,0
0.7378078982973583,0.43789435081781636,0.13974962647973319,Set Piece,Head,Inside Box,Cross,0
0.5119362771575032,0.24931162827629424,0.08980669034791491,,,Outside Box,Cross,0
0.5081647654411225,0.218903312030235,0.09096787331176567,Open Play,Left Foot,Inside Box,Pass,0
0.7605099243573221,,0.16914792474516746,,,Inside Box,Cross,0
0.3508826124873236,0.27094092011385007,0.11012248467048684,Open Play,Right Foot,Outside Box,Through Ball,0
0.6448839574821629,0.4055839361885125,0.1350708486182029,Open Play,Right Foot,,Pass,0
0.8506418898789697,0.5075041985080342,0.18934392597978464,Open Play,Left Foot,Inside Box,Cross,0
0.5914672304530907,0.38817063356823056,0.13075167134647925,Open Play,,Inside Box,Through Ball,0
,0.44006865888547975,0.14016724306176143,Open Play,Left Foot,Inside Box,Pass,
0.786954710914457,0.6078913581938582,0.2587811527730374,Open Play,Left Foot,Inside Box,Pass,1
0.8006946313061619,0.607877557575311,0.24919840474588423,Open Play,Left Foot,,Through Ball,0
0.8304090009082972,0.6797224604487848,0.2695291817927647,Open Play,Left Foot,,Pass,1
0.9072764577227823,0.7774434119048562,0.3097477882064221,Open Play,Left Foot,Inside Box,Through Ball,1
0.6438230894002904,0.4030105906427256,,Open Play,Left Foot,Inside Box,Cross,0
0.53989446122353,0.2885305279421634,0.11992579886435575,Open Play,Right Foot,Outside Box,Through Ball,0
0.22302891252258866,0.1197048956285433,,Set Piece,Head,Outside Box,Cross,0
0.5985152399175417,0.4040962261373288,0.15913770039821085,Open Play,Left Foot,Outside Box,Through Ball,1
0.6428061203424307,0.511197655084463,0.1897618188371575,Open Play,Left Foot,Outside Box,Through Ball,
0.2915830233775657,0.13160619972638343,,Open Play,Left Foot,Outside Box,Pass,0
0.9199463432381205,0.8167106029946036,0.3100819772041933,Open Play,Right Foot,Inside Box,Pass,1
0.4801929624184461,0.25120782066114633,0.09959332874414886,Open Play,,,,
0.7005926773487631,0.4888495232673905,0.17025216254942185,Open Play,Left Foot,Inside Box,Pass,
0.5691272537149297,0.40306716715716323,0.1342288007092449,Open Play,Right Foot,,Through Ball,1
0.7594572614132379,0.4794803054033725,0.16036902911878018,Set Piece,Head,Inside Box,Cross,0
,0.40654512431956924,,Open Play,Left Foot,Inside Box,Pass,0
0.6457904807847865,,0.1349340320745946,Open Play,Right Foot,Outside Box,,
0.3795266270838841,0.2787382477576653,0.12066795566778539,Open Play,Left Foot,Outside Box,Pass,0
0.710581616827488,0.40533983092389525,0.1495906038119867,Open Play,Left Foot,Inside Box,Cross,0
0.6687882735366667,0.46153588538406237,0.13431331323717718,Open Play,Left Foot,Inside Box,Pass,
0.6986251022343788,,0.20971595812483665,Open Play,Left Foot,Inside Box,Through Ball,1
0.6286001269789367,0.35909262967424427,0.12957302855421773,Set Piece,,Inside Box,Cross,0
0.9094817258751369,0.7987980484986732,0.3094097457173761,Open Play,Right Foot,Inside Box,Through Ball,1
0.7802922423804268,0.6774399923616274,0.2592683529043043,Open Play,Left Foot,Inside Box,Pass,1
0.8998581116767559,0.6695845038550736,0.2494661435907236,Open Play,Left Foot,Inside Box,Pass,0
0.8505850628565043,0.6688804305615048,0.24978308965769142,Open Play,Left Foot,Inside Box,,0
,,,Set Piece,Head,Inside Box,Cross,0
0.918884287518343,0.8470614476094718,0.3193719811837821,Open Play,Right Foot,Inside Box,Through Ball,1
0.2219147914165694,0.05294821099065433,0.040561332377736084,Open Play,Right Foot,Outside Box,Through Ball,0
0.6433862311644188,0.3504305729618631,0.10085680199709252,,Right Foot,Inside Box,Cross,0
0.30179437854109176,,0.05095957212199072,Open Play,Right Foot,Outside Box,Through Ball,0
0.6201157731234473,0.34163124491784025,0.13536547667552237,,,Inside Box,,0
0.799660853499079,0.5690634503524234,0.24033227954281533,Set Piece,Head,Inside Box,Cross,0
0.5913487892829731,0.40323768919124436,0.11952136682153516,Open Play,,,Pass,0
,0.8191876867044834,0.31863002791184397,Open Play,Right Foot,Inside Box,Pass,
0.6780274944184552,0.4069181946160515,0.13920547410756207,Open Play,Left Foot,Inside Box,Pass,0
0.3289944646036503,0.17286369941079038,0.06056231491077904,,,Outside Box,,0
0.8576371967795917,0.748010980523931,0.2990532542087804,Open Play,Right Foot,Inside Box,Pass,1
0.9164206866849239,0.8391654859882893,0.319686979794672,Open Play,Right Foot,Inside Box,,1
,0.45033772163655394,0.16042968824317083,Open Play,Right Foot,Inside Box,Pass,0
0.8782232963722976,0.7084587317106859,0.259991882235332,Open Play,Right Foot,Inside Box,Pass,1
0.37182778418091733,0.1489885994164712,0.05100451834519165,Open Play,Right Foot,Inside Box,Cross,
0.6458501493001898,0.4058286148477608,0.13461773322008952,Open Play,Left Foot,Inside Box,Cross,0
0.8082245947408121,0.6092434122892,0.19004294981037176,Set Piece,Head,Inside Box,,
0.645554414373446,0.32914023380627216,0.1096601481977302,Open Play,Right Foot,,Pass,0
